productId,currentTitle,detectedBrand,detectedModel,currentSpecsSummary,missingFields,confidenceLevel,researchRequired,recommendedAction,imageSearchQuery,uaePriceSearchQuery,ksaPriceSearchQuery,seoKeywordTarget
prod_import_xlsx_1776538003641_1,HP EliteBook 840 G3 Laptop,HP,EliteBook 840 G3,Core i5-6300U | 8GB | 256GB | 14-inch | Intel UHD Graphics | Windows 10 Pro | Refurbished,,low,model verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,HP EliteBook 840 G3 Laptop official product image white background,HP EliteBook 840 G3 Laptop UAE price refurbished,HP EliteBook 840 G3 Laptop Saudi Arabia price refurbished,HP EliteBook 840 G3 refurbished laptop UAE
prod_import_xlsx_1776538003641_254,65W GaN Charger,Generic,65W GaN Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic 65W GaN Charger Accessory official product image white background,65W GaN Charger UAE price refurbished,65W GaN Charger Saudi Arabia price refurbished,Generic 65W GaN Charger tablet UAE
prod_import_xlsx_1776538003641_255,100W Charger,Generic,100W Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic 100W Charger Accessory official product image white background,100W Charger UAE price refurbished,100W Charger Saudi Arabia price refurbished,Generic 100W Charger tablet UAE
prod_import_xlsx_1776538003641_256,Car Charger USB,Generic,Car Charger USB,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Car Charger USB Accessory official product image white background,Car Charger USB UAE price refurbished,Car Charger USB Saudi Arabia price refurbished,Generic Car Charger USB tablet UAE
prod_import_xlsx_1776538003641_257,Dual Port Charger,Generic,Dual Port Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Dual Port Charger Accessory official product image white background,Dual Port Charger UAE price refurbished,Dual Port Charger Saudi Arabia price refurbished,Generic Dual Port Charger tablet UAE
prod_import_xlsx_1776538003641_258,Wireless Charger,Generic,Wireless Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Wireless Charger Accessory official product image white background,Wireless Charger UAE price refurbished,Wireless Charger Saudi Arabia price refurbished,Generic Wireless Charger tablet UAE
prod_import_xlsx_1776538003641_259,MagSafe Charger,Generic,MagSafe Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic MagSafe Charger Accessory official product image white background,MagSafe Charger UAE price refurbished,MagSafe Charger Saudi Arabia price refurbished,Generic MagSafe Charger tablet UAE
prod_import_xlsx_1776538003641_260,Charging Dock,Generic,Charging Dock,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Charging Dock Accessory official product image white background,Charging Dock UAE price refurbished,Charging Dock Saudi Arabia price refurbished,Generic Charging Dock tablet UAE
prod_import_xlsx_1776538003641_261,Multi Charging Station,Generic,Multi Charging Station,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Multi Charging Station Accessory official product image white background,Multi Charging Station UAE price refurbished,Multi Charging Station Saudi Arabia price refurbished,Generic Multi Charging Station tablet UAE
prod_import_xlsx_1776538003641_262,Travel Adapter,Generic,Travel Adapter,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Travel Adapter Accessory official product image white background,Travel Adapter UAE price refurbished,Travel Adapter Saudi Arabia price refurbished,Generic Travel Adapter tablet UAE
prod_import_xlsx_1776538003641_263,Power Strip,Generic,Power Strip,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Power Strip Accessory official product image white background,Power Strip UAE price refurbished,Power Strip Saudi Arabia price refurbished,Generic Power Strip tablet UAE
prod_import_xlsx_1776538003641_264,USB Hub Charger,Generic,USB Hub Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic USB Hub Charger Accessory official product image white background,USB Hub Charger UAE price refurbished,USB Hub Charger Saudi Arabia price refurbished,Generic USB Hub Charger tablet UAE
prod_import_xlsx_1776538003641_265,Solar Charger,Generic,Solar Charger,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Solar Charger Accessory official product image white background,Solar Charger UAE price refurbished,Solar Charger Saudi Arabia price refurbished,Generic Solar Charger tablet UAE
prod_import_xlsx_1776538003641_266,Lightning Cable,Generic,Lightning Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Lightning Cable Accessory official product image white background,Lightning Cable UAE price refurbished,Lightning Cable Saudi Arabia price refurbished,Generic Lightning Cable tablet UAE
prod_import_xlsx_1776538003641_267,Type-C Cable,Generic,Type-C Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Type-C Cable Accessory official product image white background,Type-C Cable UAE price refurbished,Type-C Cable Saudi Arabia price refurbished,Generic Type-C Cable tablet UAE
prod_import_xlsx_1776538003641_268,Type-C to Type-C Cable,Generic,Type-C to Type-C Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Type-C to Type-C Cable Accessory official product image white background,Type-C to Type-C Cable UAE price refurbished,Type-C to Type-C Cable Saudi Arabia price refurbished,Generic Type-C to Type-C Cable tablet UAE
prod_import_xlsx_1776538003641_269,USB-A Cable,Generic,USB-A Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic USB-A Cable Accessory official product image white background,USB-A Cable UAE price refurbished,USB-A Cable Saudi Arabia price refurbished,Generic USB-A Cable tablet UAE
prod_import_xlsx_1776538003641_270,Fast Charging Cable,Generic,Fast Charging Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Fast Charging Cable Accessory official product image white background,Fast Charging Cable UAE price refurbished,Fast Charging Cable Saudi Arabia price refurbished,Generic Fast Charging Cable tablet UAE
prod_import_xlsx_1776538003641_271,Nylon Braided Cable,Generic,Nylon Braided Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Nylon Braided Cable Accessory official product image white background,Nylon Braided Cable UAE price refurbished,Nylon Braided Cable Saudi Arabia price refurbished,Generic Nylon Braided Cable tablet UAE
prod_import_xlsx_1776538003641_272,Magnetic Cable,Generic,Magnetic Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Magnetic Cable Accessory official product image white background,Magnetic Cable UAE price refurbished,Magnetic Cable Saudi Arabia price refurbished,Generic Magnetic Cable tablet UAE
prod_import_xlsx_1776538003641_273,3-in-1 Cable,Generic,3-in-1 Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic 3-in-1 Cable Accessory official product image white background,3-in-1 Cable UAE price refurbished,3-in-1 Cable Saudi Arabia price refurbished,Generic 3-in-1 Cable tablet UAE
prod_import_xlsx_1776538003641_274,iPhone Cable,Generic,iPhone Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic iPhone Cable Accessory official product image white background,iPhone Cable UAE price refurbished,iPhone Cable Saudi Arabia price refurbished,Generic iPhone Cable tablet UAE
prod_import_xlsx_1776538003641_275,Samsung Cable,Generic,Samsung Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Samsung Cable Accessory official product image white background,Samsung Cable UAE price refurbished,Samsung Cable Saudi Arabia price refurbished,Generic Samsung Cable tablet UAE
prod_import_xlsx_1776538003641_276,Laptop Charging Cable,Generic,Laptop Charging Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Laptop Charging Cable Accessory official product image white background,Laptop Charging Cable UAE price refurbished,Laptop Charging Cable Saudi Arabia price refurbished,Generic Laptop Charging Cable tablet UAE
prod_import_xlsx_1776538003641_277,HDMI Cable,Generic,HDMI Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic HDMI Cable Accessory official product image white background,HDMI Cable UAE price refurbished,HDMI Cable Saudi Arabia price refurbished,Generic HDMI Cable tablet UAE
prod_import_xlsx_1776538003641_278,AUX Cable,Generic,AUX Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic AUX Cable Accessory official product image white background,AUX Cable UAE price refurbished,AUX Cable Saudi Arabia price refurbished,Generic AUX Cable tablet UAE
prod_import_xlsx_1776538003641_279,OTG Cable,Generic,OTG Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic OTG Cable Accessory official product image white background,OTG Cable UAE price refurbished,OTG Cable Saudi Arabia price refurbished,Generic OTG Cable tablet UAE
prod_import_xlsx_1776538003641_280,Extension Cable,Generic,Extension Cable,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Extension Cable Accessory official product image white background,Extension Cable UAE price refurbished,Extension Cable Saudi Arabia price refurbished,Generic Extension Cable tablet UAE
prod_import_xlsx_1776538003641_281,Power Bank 10000mAh,Generic,Power Bank 10000mAh,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Power Bank 10000mAh Accessory official product image white background,Power Bank 10000mAh UAE price refurbished,Power Bank 10000mAh Saudi Arabia price refurbished,Generic Power Bank 10000mAh tablet UAE
prod_import_xlsx_1776538003641_282,Power Bank 20000mAh,Generic,Power Bank 20000mAh,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Power Bank 20000mAh Accessory official product image white background,Power Bank 20000mAh UAE price refurbished,Power Bank 20000mAh Saudi Arabia price refurbished,Generic Power Bank 20000mAh tablet UAE
prod_import_xlsx_1776538003641_283,MagSafe Power Bank,Generic,MagSafe Power Bank,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic MagSafe Power Bank Accessory official product image white background,MagSafe Power Bank UAE price refurbished,MagSafe Power Bank Saudi Arabia price refurbished,Generic MagSafe Power Bank tablet UAE
prod_import_xlsx_1776538003641_284,Solar Power Bank,Generic,Solar Power Bank,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Solar Power Bank Accessory official product image white background,Solar Power Bank UAE price refurbished,Solar Power Bank Saudi Arabia price refurbished,Generic Solar Power Bank tablet UAE
prod_import_xlsx_1776538003641_285,Wireless Power Bank,Generic,Wireless Power Bank,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Wireless Power Bank Accessory official product image white background,Wireless Power Bank UAE price refurbished,Wireless Power Bank Saudi Arabia price refurbished,Generic Wireless Power Bank tablet UAE
prod_import_xlsx_1776538003641_286,Laptop Power Bank,Generic,Laptop Power Bank,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Laptop Power Bank Accessory official product image white background,Laptop Power Bank UAE price refurbished,Laptop Power Bank Saudi Arabia price refurbished,Generic Laptop Power Bank tablet UAE
prod_import_xlsx_1776538003641_287,Battery Pack,Generic,Battery Pack,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Battery Pack Accessory official product image white background,Battery Pack UAE price refurbished,Battery Pack Saudi Arabia price refurbished,Generic Battery Pack tablet UAE
prod_import_xlsx_1776538003641_288,Car Jump Starter,Generic,Car Jump Starter,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Car Jump Starter Accessory official product image white background,Car Jump Starter UAE price refurbished,Car Jump Starter Saudi Arabia price refurbished,Generic Car Jump Starter tablet UAE
prod_import_xlsx_1776538003641_289,Mini Power Bank,Generic,Mini Power Bank,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Mini Power Bank Accessory official product image white background,Mini Power Bank UAE price refurbished,Mini Power Bank Saudi Arabia price refurbished,Generic Mini Power Bank tablet UAE
prod_import_xlsx_1776538003641_290,Fast Charge Power Bank,Generic,Fast Charge Power Bank,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Fast Charge Power Bank Accessory official product image white background,Fast Charge Power Bank UAE price refurbished,Fast Charge Power Bank Saudi Arabia price refurbished,Generic Fast Charge Power Bank tablet UAE
prod_import_xlsx_1776538003641_291,AirPods,Apple,AirPods,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple AirPods Accessory official product image white background,AirPods UAE price refurbished,AirPods Saudi Arabia price refurbished,Apple AirPods tablet UAE
prod_import_xlsx_1776538003641_292,Wireless Earbuds,Generic,Wireless Earbuds,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Wireless Earbuds Accessory official product image white background,Wireless Earbuds UAE price refurbished,Wireless Earbuds Saudi Arabia price refurbished,Generic Wireless Earbuds tablet UAE
prod_import_xlsx_1776538003641_293,Bluetooth Headphones,Generic,Bluetooth Headphones,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Bluetooth Headphones Accessory official product image white background,Bluetooth Headphones UAE price refurbished,Bluetooth Headphones Saudi Arabia price refurbished,Generic Bluetooth Headphones tablet UAE
prod_import_xlsx_1776538003641_294,Gaming Headset,Generic,Gaming Headset,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Gaming Headset Accessory official product image white background,Gaming Headset UAE price refurbished,Gaming Headset Saudi Arabia price refurbished,Generic Gaming Headset tablet UAE
prod_import_xlsx_1776538003641_295,Neckband Earphones,Generic,Neckband Earphones,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Neckband Earphones Accessory official product image white background,Neckband Earphones UAE price refurbished,Neckband Earphones Saudi Arabia price refurbished,Generic Neckband Earphones tablet UAE
prod_import_xlsx_1776538003641_296,Wired Earphones,Generic,Wired Earphones,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Wired Earphones Accessory official product image white background,Wired Earphones UAE price refurbished,Wired Earphones Saudi Arabia price refurbished,Generic Wired Earphones tablet UAE
prod_import_xlsx_1776538003641_297,Bluetooth Speaker,Generic,Bluetooth Speaker,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Bluetooth Speaker Accessory official product image white background,Bluetooth Speaker UAE price refurbished,Bluetooth Speaker Saudi Arabia price refurbished,Generic Bluetooth Speaker tablet UAE
prod_import_xlsx_1776538003641_298,Mini Speaker,Generic,Mini Speaker,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Mini Speaker Accessory official product image white background,Mini Speaker UAE price refurbished,Mini Speaker Saudi Arabia price refurbished,Generic Mini Speaker tablet UAE
prod_import_xlsx_1776538003641_299,Soundbar,Generic,Soundbar,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Soundbar Accessory official product image white background,Soundbar UAE price refurbished,Soundbar Saudi Arabia price refurbished,Generic Soundbar tablet UAE
prod_import_xlsx_1776538003641_300,Noise Cancelling Headphones,Generic,Noise Cancelling Headphones,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Noise Cancelling Headphones Accessory official product image white background,Noise Cancelling Headphones UAE price refurbished,Noise Cancelling Headphones Saudi Arabia price refurbished,Generic Noise Cancelling Headphones tablet UAE
prod_import_xlsx_1776538003641_301,Silicone Case,Generic,Silicone Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Silicone Case Accessory official product image white background,Silicone Case UAE price refurbished,Silicone Case Saudi Arabia price refurbished,Generic Silicone Case tablet UAE
prod_import_xlsx_1776538003641_302,Transparent Case,Generic,Transparent Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Transparent Case Accessory official product image white background,Transparent Case UAE price refurbished,Transparent Case Saudi Arabia price refurbished,Generic Transparent Case tablet UAE
prod_import_xlsx_1776538003641_303,Rugged Case,Generic,Rugged Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Rugged Case Accessory official product image white background,Rugged Case UAE price refurbished,Rugged Case Saudi Arabia price refurbished,Generic Rugged Case tablet UAE
prod_import_xlsx_1776538003641_304,Leather Case,Generic,Leather Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Leather Case Accessory official product image white background,Leather Case UAE price refurbished,Leather Case Saudi Arabia price refurbished,Generic Leather Case tablet UAE
prod_import_xlsx_1776538003641_305,Wallet Case,Generic,Wallet Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Wallet Case Accessory official product image white background,Wallet Case UAE price refurbished,Wallet Case Saudi Arabia price refurbished,Generic Wallet Case tablet UAE
prod_import_xlsx_1776538003641_306,Flip Cover,Generic,Flip Cover,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Flip Cover Accessory official product image white background,Flip Cover UAE price refurbished,Flip Cover Saudi Arabia price refurbished,Generic Flip Cover tablet UAE
prod_import_xlsx_1776538003641_307,MagSafe Case,Generic,MagSafe Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic MagSafe Case Accessory official product image white background,MagSafe Case UAE price refurbished,MagSafe Case Saudi Arabia price refurbished,Generic MagSafe Case tablet UAE
prod_import_xlsx_1776538003641_308,Shockproof Case,Generic,Shockproof Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Shockproof Case Accessory official product image white background,Shockproof Case UAE price refurbished,Shockproof Case Saudi Arabia price refurbished,Generic Shockproof Case tablet UAE
prod_import_xlsx_1776538003641_309,Designer Case,Generic,Designer Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Designer Case Accessory official product image white background,Designer Case UAE price refurbished,Designer Case Saudi Arabia price refurbished,Generic Designer Case tablet UAE
prod_import_xlsx_1776538003641_310,Phone Skin,Generic,Phone Skin,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Phone Skin Accessory official product image white background,Phone Skin UAE price refurbished,Phone Skin Saudi Arabia price refurbished,Generic Phone Skin tablet UAE
prod_import_xlsx_1776538003641_311,Camera Lens Protector,Generic,Camera Lens Protector,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Camera Lens Protector Accessory official product image white background,Camera Lens Protector UAE price refurbished,Camera Lens Protector Saudi Arabia price refurbished,Generic Camera Lens Protector tablet UAE
prod_import_xlsx_1776538003641_312,Full Body Case,Generic,Full Body Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Full Body Case Accessory official product image white background,Full Body Case UAE price refurbished,Full Body Case Saudi Arabia price refurbished,Generic Full Body Case tablet UAE
prod_import_xlsx_1776538003641_313,Case with Stand,Generic,Case with Stand,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Case with Stand Accessory official product image white background,Case with Stand UAE price refurbished,Case with Stand Saudi Arabia price refurbished,Generic Case with Stand tablet UAE
prod_import_xlsx_1776538003641_314,Waterproof Case,Generic,Waterproof Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Waterproof Case Accessory official product image white background,Waterproof Case UAE price refurbished,Waterproof Case Saudi Arabia price refurbished,Generic Waterproof Case tablet UAE
prod_import_xlsx_1776538003641_315,Gaming Case,Generic,Gaming Case,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Gaming Case Accessory official product image white background,Gaming Case UAE price refurbished,Gaming Case Saudi Arabia price refurbished,Generic Gaming Case tablet UAE
prod_import_xlsx_1776538003641_316,Tempered Glass,Generic,Tempered Glass,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Tempered Glass Accessory official product image white background,Tempered Glass UAE price refurbished,Tempered Glass Saudi Arabia price refurbished,Generic Tempered Glass tablet UAE
prod_import_xlsx_1776538003641_317,Privacy Glass,Generic,Privacy Glass,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Privacy Glass Accessory official product image white background,Privacy Glass UAE price refurbished,Privacy Glass Saudi Arabia price refurbished,Generic Privacy Glass tablet UAE
prod_import_xlsx_1776538003641_318,Anti-Blue Glass,Generic,Anti-Blue Glass,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Anti-Blue Glass Accessory official product image white background,Anti-Blue Glass UAE price refurbished,Anti-Blue Glass Saudi Arabia price refurbished,Generic Anti-Blue Glass tablet UAE
prod_import_xlsx_1776538003641_319,Matte Protector,Generic,Matte Protector,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Matte Protector Accessory official product image white background,Matte Protector UAE price refurbished,Matte Protector Saudi Arabia price refurbished,Generic Matte Protector tablet UAE
prod_import_xlsx_1776538003641_320,Hydrogel Screen Film,Generic,Hydrogel Screen Film,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Hydrogel Screen Film Accessory official product image white background,Hydrogel Screen Film UAE price refurbished,Hydrogel Screen Film Saudi Arabia price refurbished,Generic Hydrogel Screen Film tablet UAE
prod_import_xlsx_1776538003641_321,Car Phone Holder,Generic,Car Phone Holder,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Car Phone Holder Accessory official product image white background,Car Phone Holder UAE price refurbished,Car Phone Holder Saudi Arabia price refurbished,Generic Car Phone Holder tablet UAE
